2025-01-28 07:12:06 status half-configured libmd0:arm64 1.0.4-2
2025-01-28 07:12:06 status installed libmd0:arm64 1.0.4-2
2025-01-28 07:12:06 configure libxxhash0:arm64 0.8.1-1 <none>
2025-01-28 07:12:06 status unpacked libxxhash0:arm64 0.8.1-1
2025-01-28 07:12:06 status half-configured libxxhash0:arm64 0.8.1-1
2025-01-28 07:12:06 status installed libxxhash0:arm64 0.8.1-1
2025-01-28 07:12:06 configure libattr1:arm64 1:2.5.1-4 <none>
2025-01-28 07:12:06 status unpacked libattr1:arm64 1:2.5.1-4
2025-01-28 07:12:06 status half-configured libattr1:arm64 1:2.5.1-4
2025-01-28 07:12:06 status installed libattr1:arm64 1:2.5.1-4
2025-01-28 07:12:06 configure sysvinit-utils:arm64 3.06-4 <none>
2025-01-28 07:12:06 status unpacked sysvinit-utils:arm64 3.06-4
2025-01-28 07:12:06 status half-configured sysvinit-utils:arm64 3.06-4
2025-01-28 07:12:06 status installed sysvinit-utils:arm64 3.06-4
2025-01-28 07:12:06 configure libtasn1-6:arm64 4.19.0-2 <none>
2025-01-28 07:12:06 status unpacked libtasn1-6:arm64 4.19.0-2
2025-01-28 07:12:06 status half-configured libtasn1-6:arm64 4.19.0-2
2025-01-28 07:12:06 status installed libtasn1-6:arm64 4.19.0-2
2025-01-28 07:12:06 configure debianutils:arm64 5.7-0.5~deb12u1 <none>
2025-01-28 07:12:06 status unpacked debianutils:arm64 5.7-0.5~deb12u1
2025-01-28 07:12:06 status half-configured debianutils:arm64 5.7-0.5~deb12u1
2025-01-28 07:12:07 status installed debianutils:arm64 5.7-0.5~deb12u1
2025-01-28 07:12:07 configure mawk:arm64 1.3.4.20200120-3.1 <none>
2025-01-28 07:12:07 status unpacked mawk:arm64 1.3.4.20200120-3.1
2025-01-28 07:12:07 status half-configured mawk:arm64 1.3.4.20200120-3.1
2025-01-28 07:12:07 status installed mawk:arm64 1.3.4.20200120-3.1
2025-01-28 07:12:07 configure libdebconfclient0:arm64 0.270 <none>
2025-01-28 07:12:07 status unpacked libdebconfclient0:arm64 0.270
2025-01-28 07:12:07 status half-configured libdebconfclient0:arm64 0.270
2025-01-28 07:12:07 status installed libdebconfclient0:arm64 0.270
2025-01-28 07:12:07 configure base-files:arm64 12.4+deb12u9 <none>
2025-01-28 07:12:07 status unpacked base-files:arm64 12.4+deb12u9
2025-01-28 07:12:07 status half-configured base-files:arm64 12.4+deb12u9
2025-01-28 07:12:08 status installed base-files:arm64 12.4+deb12u9
2025-01-28 07:12:08 configure libbz2-1.0:arm64 1.0.8-5+b1 <none>
2025-01-28 07:12:08 status unpacked libbz2-1.0:arm64 1.0.8-5+b1
2025-01-28 07:12:08 status half-configured libbz2-1.0:arm64 1.0.8-5+b1
2025-01-28 07:12:08 status installed libbz2-1.0:arm64 1.0.8-5+b1
2025-01-28 07:12:08 configure libdb5.3:arm64 5.3.28+dfsg2-1 <none>
2025-01-28 07:12:08 status unpacked libdb5.3:arm64 5.3.28+dfsg2-1
2025-01-28 07:12:08 status half-configured libdb5.3:arm64 5.3.28+dfsg2-1
2025-01-28 07:12:08 status installed libdb5.3:arm64 5.3.28+dfsg2-1
2025-01-28 07:12:08 configure libblkid1:arm64 2.38.1-5+deb12u3 <none>
2025-01-28 07:12:08 status unpacked libblkid1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 status half-configured libblkid1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 status installed libblkid1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 configure libstdc++6:arm64 12.2.0-14 <none>
2025-01-28 07:12:08 status unpacked libstdc++6:arm64 12.2.0-14
2025-01-28 07:12:08 status half-configured libstdc++6:arm64 12.2.0-14
2025-01-28 07:12:08 status installed libstdc++6:arm64 12.2.0-14
2025-01-28 07:12:08 configure libtinfo6:arm64 6.4-4 <none>
2025-01-28 07:12:08 status unpacked libtinfo6:arm64 6.4-4
2025-01-28 07:12:08 status half-configured libtinfo6:arm64 6.4-4
2025-01-28 07:12:08 status installed libtinfo6:arm64 6.4-4
2025-01-28 07:12:08 configure bash:arm64 5.2.15-2+b7 <none>
2025-01-28 07:12:08 status unpacked bash:arm64 5.2.15-2+b7
2025-01-28 07:12:08 status half-configured bash:arm64 5.2.15-2+b7
2025-01-28 07:12:08 status installed bash:arm64 5.2.15-2+b7
2025-01-28 07:12:08 configure libzstd1:arm64 1.5.4+dfsg2-5 <none>
2025-01-28 07:12:08 status unpacked libzstd1:arm64 1.5.4+dfsg2-5
2025-01-28 07:12:08 status half-configured libzstd1:arm64 1.5.4+dfsg2-5
2025-01-28 07:12:08 status installed libzstd1:arm64 1.5.4+dfsg2-5
2025-01-28 07:12:08 configure liblzma5:arm64 5.4.1-0.2 <none>
2025-01-28 07:12:08 status unpacked liblzma5:arm64 5.4.1-0.2
2025-01-28 07:12:08 status half-configured liblzma5:arm64 5.4.1-0.2
2025-01-28 07:12:08 status installed liblzma5:arm64 5.4.1-0.2
2025-01-28 07:12:08 configure libgpg-error0:arm64 1.46-1 <none>
2025-01-28 07:12:08 status unpacked libgpg-error0:arm64 1.46-1
2025-01-28 07:12:08 status half-configured libgpg-error0:arm64 1.46-1
2025-01-28 07:12:08 status installed libgpg-error0:arm64 1.46-1
2025-01-28 07:12:08 configure liblz4-1:arm64 1.9.4-1 <none>
2025-01-28 07:12:08 status unpacked liblz4-1:arm64 1.9.4-1
2025-01-28 07:12:08 status half-configured liblz4-1:arm64 1.9.4-1
2025-01-28 07:12:08 status installed liblz4-1:arm64 1.9.4-1
2025-01-28 07:12:08 configure libc-bin:arm64 2.36-9+deb12u9 <none>
2025-01-28 07:12:08 status unpacked libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:08 status half-configured libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:08 status installed libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:08 configure ncurses-bin:arm64 6.4-4 <none>
2025-01-28 07:12:08 status unpacked ncurses-bin:arm64 6.4-4
2025-01-28 07:12:08 status half-configured ncurses-bin:arm64 6.4-4
2025-01-28 07:12:08 status installed ncurses-bin:arm64 6.4-4
2025-01-28 07:12:08 configure libacl1:arm64 2.3.1-3 <none>
2025-01-28 07:12:08 status triggers-pending libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:08 status unpacked libacl1:arm64 2.3.1-3
2025-01-28 07:12:08 status half-configured libacl1:arm64 2.3.1-3
2025-01-28 07:12:08 status installed libacl1:arm64 2.3.1-3
2025-01-28 07:12:08 configure libunistring2:arm64 1.0-2 <none>
2025-01-28 07:12:08 status unpacked libunistring2:arm64 1.0-2
2025-01-28 07:12:08 status half-configured libunistring2:arm64 1.0-2
2025-01-28 07:12:08 status installed libunistring2:arm64 1.0-2
2025-01-28 07:12:08 configure libsmartcols1:arm64 2.38.1-5+deb12u3 <none>
2025-01-28 07:12:08 status unpacked libsmartcols1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 status half-configured libsmartcols1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 status installed libsmartcols1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 configure libgcrypt20:arm64 1.10.1-3 <none>
2025-01-28 07:12:08 status unpacked libgcrypt20:arm64 1.10.1-3
2025-01-28 07:12:08 status half-configured libgcrypt20:arm64 1.10.1-3
2025-01-28 07:12:08 status installed libgcrypt20:arm64 1.10.1-3
2025-01-28 07:12:08 configure zlib1g:arm64 1:1.2.13.dfsg-1 <none>
2025-01-28 07:12:08 status unpacked zlib1g:arm64 1:1.2.13.dfsg-1
2025-01-28 07:12:08 status half-configured zlib1g:arm64 1:1.2.13.dfsg-1
2025-01-28 07:12:08 status installed zlib1g:arm64 1:1.2.13.dfsg-1
2025-01-28 07:12:08 configure libcrypt1:arm64 1:4.4.33-2 <none>
2025-01-28 07:12:08 status unpacked libcrypt1:arm64 1:4.4.33-2
2025-01-28 07:12:08 status half-configured libcrypt1:arm64 1:4.4.33-2
2025-01-28 07:12:08 status installed libcrypt1:arm64 1:4.4.33-2
2025-01-28 07:12:08 configure libidn2-0:arm64 2.3.3-1+b1 <none>
2025-01-28 07:12:08 status unpacked libidn2-0:arm64 2.3.3-1+b1
2025-01-28 07:12:08 status half-configured libidn2-0:arm64 2.3.3-1+b1
2025-01-28 07:12:08 status installed libidn2-0:arm64 2.3.3-1+b1
2025-01-28 07:12:08 configure libcom-err2:arm64 1.47.0-2 <none>
2025-01-28 07:12:08 status unpacked libcom-err2:arm64 1.47.0-2
2025-01-28 07:12:08 status half-configured libcom-err2:arm64 1.47.0-2
2025-01-28 07:12:08 status installed libcom-err2:arm64 1.47.0-2
2025-01-28 07:12:08 configure diffutils:arm64 1:3.8-4 <none>
2025-01-28 07:12:08 status unpacked diffutils:arm64 1:3.8-4
2025-01-28 07:12:08 status half-configured diffutils:arm64 1:3.8-4
2025-01-28 07:12:08 status installed diffutils:arm64 1:3.8-4
2025-01-28 07:12:08 configure libseccomp2:arm64 2.5.4-1+deb12u1 <none>
2025-01-28 07:12:08 status unpacked libseccomp2:arm64 2.5.4-1+deb12u1
2025-01-28 07:12:08 status half-configured libseccomp2:arm64 2.5.4-1+deb12u1
2025-01-28 07:12:08 status installed libseccomp2:arm64 2.5.4-1+deb12u1
2025-01-28 07:12:08 configure libcap2:arm64 1:2.66-4 <none>
2025-01-28 07:12:08 status unpacked libcap2:arm64 1:2.66-4
2025-01-28 07:12:08 status half-configured libcap2:arm64 1:2.66-4
2025-01-28 07:12:08 status installed libcap2:arm64 1:2.66-4
2025-01-28 07:12:08 configure hostname:arm64 3.23+nmu1 <none>
2025-01-28 07:12:08 status unpacked hostname:arm64 3.23+nmu1
2025-01-28 07:12:08 status half-configured hostname:arm64 3.23+nmu1
2025-01-28 07:12:08 status installed hostname:arm64 3.23+nmu1
2025-01-28 07:12:08 configure libcap-ng0:arm64 0.8.3-1+b3 <none>
2025-01-28 07:12:08 status unpacked libcap-ng0:arm64 0.8.3-1+b3
2025-01-28 07:12:08 status half-configured libcap-ng0:arm64 0.8.3-1+b3
2025-01-28 07:12:08 status installed libcap-ng0:arm64 0.8.3-1+b3
2025-01-28 07:12:08 configure libext2fs2:arm64 1.47.0-2 <none>
2025-01-28 07:12:08 status unpacked libext2fs2:arm64 1.47.0-2
2025-01-28 07:12:08 status half-configured libext2fs2:arm64 1.47.0-2
2025-01-28 07:12:08 status installed libext2fs2:arm64 1.47.0-2
2025-01-28 07:12:08 configure libnettle8:arm64 3.8.1-2 <none>
2025-01-28 07:12:08 status unpacked libnettle8:arm64 3.8.1-2
2025-01-28 07:12:08 status half-configured libnettle8:arm64 3.8.1-2
2025-01-28 07:12:08 status installed libnettle8:arm64 3.8.1-2
2025-01-28 07:12:08 configure libgmp10:arm64 2:6.2.1+dfsg1-1.1 <none>
2025-01-28 07:12:08 status unpacked libgmp10:arm64 2:6.2.1+dfsg1-1.1
2025-01-28 07:12:08 status half-configured libgmp10:arm64 2:6.2.1+dfsg1-1.1
2025-01-28 07:12:08 status installed libgmp10:arm64 2:6.2.1+dfsg1-1.1
2025-01-28 07:12:08 configure libp11-kit0:arm64 0.24.1-2 <none>
2025-01-28 07:12:08 status unpacked libp11-kit0:arm64 0.24.1-2
2025-01-28 07:12:08 status half-configured libp11-kit0:arm64 0.24.1-2
2025-01-28 07:12:08 status installed libp11-kit0:arm64 0.24.1-2
2025-01-28 07:12:08 configure libaudit1:arm64 1:3.0.9-1 <none>
2025-01-28 07:12:08 status unpacked libaudit1:arm64 1:3.0.9-1
2025-01-28 07:12:08 status half-configured libaudit1:arm64 1:3.0.9-1
2025-01-28 07:12:08 status installed libaudit1:arm64 1:3.0.9-1
2025-01-28 07:12:08 configure libuuid1:arm64 2.38.1-5+deb12u3 <none>
2025-01-28 07:12:08 status unpacked libuuid1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 status half-configured libuuid1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 status installed libuuid1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 configure libss2:arm64 1.47.0-2 <none>
2025-01-28 07:12:08 status unpacked libss2:arm64 1.47.0-2
2025-01-28 07:12:08 status half-configured libss2:arm64 1.47.0-2
2025-01-28 07:12:08 status installed libss2:arm64 1.47.0-2
2025-01-28 07:12:08 configure libsepol2:arm64 3.4-2.1 <none>
2025-01-28 07:12:08 status unpacked libsepol2:arm64 3.4-2.1
2025-01-28 07:12:08 status half-configured libsepol2:arm64 3.4-2.1
2025-01-28 07:12:08 status installed libsepol2:arm64 3.4-2.1
2025-01-28 07:12:08 configure libpcre2-8-0:arm64 10.42-1 <none>
2025-01-28 07:12:08 status unpacked libpcre2-8-0:arm64 10.42-1
2025-01-28 07:12:08 status half-configured libpcre2-8-0:arm64 10.42-1
2025-01-28 07:12:08 status installed libpcre2-8-0:arm64 10.42-1
2025-01-28 07:12:08 configure logsave:arm64 1.47.0-2 <none>
2025-01-28 07:12:08 status unpacked logsave:arm64 1.47.0-2
2025-01-28 07:12:08 status half-configured logsave:arm64 1.47.0-2
2025-01-28 07:12:08 status installed logsave:arm64 1.47.0-2
2025-01-28 07:12:08 configure gpgv:arm64 2.2.40-1.1 <none>
2025-01-28 07:12:08 status unpacked gpgv:arm64 2.2.40-1.1
2025-01-28 07:12:08 status half-configured gpgv:arm64 2.2.40-1.1
2025-01-28 07:12:08 status installed gpgv:arm64 2.2.40-1.1
2025-01-28 07:12:08 configure util-linux-extra:arm64 2.38.1-5+deb12u3 <none>
2025-01-28 07:12:08 status unpacked util-linux-extra:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:08 status half-configured util-linux-extra:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:09 status installed util-linux-extra:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:09 configure libhogweed6:arm64 3.8.1-2 <none>
2025-01-28 07:12:09 status unpacked libhogweed6:arm64 3.8.1-2
2025-01-28 07:12:09 status half-configured libhogweed6:arm64 3.8.1-2
2025-01-28 07:12:09 status installed libhogweed6:arm64 3.8.1-2
2025-01-28 07:12:09 configure e2fsprogs:arm64 1.47.0-2 <none>
2025-01-28 07:12:09 status unpacked e2fsprogs:arm64 1.47.0-2
2025-01-28 07:12:09 status half-configured e2fsprogs:arm64 1.47.0-2
2025-01-28 07:12:12 status installed e2fsprogs:arm64 1.47.0-2
2025-01-28 07:12:12 configure libsystemd0:arm64 252.33-1~deb12u1 <none>
2025-01-28 07:12:12 status unpacked libsystemd0:arm64 252.33-1~deb12u1
2025-01-28 07:12:12 status half-configured libsystemd0:arm64 252.33-1~deb12u1
2025-01-28 07:12:12 status installed libsystemd0:arm64 252.33-1~deb12u1
2025-01-28 07:12:12 configure libselinux1:arm64 3.4-1+b6 <none>
2025-01-28 07:12:12 status unpacked libselinux1:arm64 3.4-1+b6
2025-01-28 07:12:12 status half-configured libselinux1:arm64 3.4-1+b6
2025-01-28 07:12:12 status installed libselinux1:arm64 3.4-1+b6
2025-01-28 07:12:12 configure libgnutls30:arm64 3.7.9-2+deb12u3 <none>
2025-01-28 07:12:12 status unpacked libgnutls30:arm64 3.7.9-2+deb12u3
2025-01-28 07:12:12 status half-configured libgnutls30:arm64 3.7.9-2+deb12u3
2025-01-28 07:12:12 status installed libgnutls30:arm64 3.7.9-2+deb12u3
2025-01-28 07:12:12 configure libpam0g:arm64 1.5.2-6+deb12u1 <none>
2025-01-28 07:12:12 status unpacked libpam0g:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:12 status half-configured libpam0g:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:13 status installed libpam0g:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:13 configure libapt-pkg6.0:arm64 2.6.1 <none>
2025-01-28 07:12:13 status unpacked libapt-pkg6.0:arm64 2.6.1
2025-01-28 07:12:13 status half-configured libapt-pkg6.0:arm64 2.6.1
2025-01-28 07:12:13 status installed libapt-pkg6.0:arm64 2.6.1
2025-01-28 07:12:13 configure sed:arm64 4.9-1 <none>
2025-01-28 07:12:13 status unpacked sed:arm64 4.9-1
2025-01-28 07:12:13 status half-configured sed:arm64 4.9-1
2025-01-28 07:12:13 status installed sed:arm64 4.9-1
2025-01-28 07:12:13 configure findutils:arm64 4.9.0-4 <none>
2025-01-28 07:12:13 status unpacked findutils:arm64 4.9.0-4
2025-01-28 07:12:13 status half-configured findutils:arm64 4.9.0-4
2025-01-28 07:12:13 status installed findutils:arm64 4.9.0-4
2025-01-28 07:12:13 configure libmount1:arm64 2.38.1-5+deb12u3 <none>
2025-01-28 07:12:13 status unpacked libmount1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:13 status half-configured libmount1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:13 status installed libmount1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:13 configure libsemanage2:arm64 3.4-1+b5 <none>
2025-01-28 07:12:13 status unpacked libsemanage2:arm64 3.4-1+b5
2025-01-28 07:12:13 status half-configured libsemanage2:arm64 3.4-1+b5
2025-01-28 07:12:13 status installed libsemanage2:arm64 3.4-1+b5
2025-01-28 07:12:13 configure base-passwd:arm64 3.6.1 <none>
2025-01-28 07:12:13 status unpacked base-passwd:arm64 3.6.1
2025-01-28 07:12:13 status half-configured base-passwd:arm64 3.6.1
2025-01-28 07:12:14 status installed base-passwd:arm64 3.6.1
2025-01-28 07:12:14 configure bsdutils:arm64 1:2.38.1-5+deb12u3 <none>
2025-01-28 07:12:14 status unpacked bsdutils:arm64 1:2.38.1-5+deb12u3
2025-01-28 07:12:14 status half-configured bsdutils:arm64 1:2.38.1-5+deb12u3
2025-01-28 07:12:14 status installed bsdutils:arm64 1:2.38.1-5+deb12u3
2025-01-28 07:12:14 configure tar:arm64 1.34+dfsg-1.2+deb12u1 <none>
2025-01-28 07:12:14 status unpacked tar:arm64 1.34+dfsg-1.2+deb12u1
2025-01-28 07:12:14 status half-configured tar:arm64 1.34+dfsg-1.2+deb12u1
2025-01-28 07:12:14 status installed tar:arm64 1.34+dfsg-1.2+deb12u1
2025-01-28 07:12:14 configure libpam-modules-bin:arm64 1.5.2-6+deb12u1 <none>
2025-01-28 07:12:14 status unpacked libpam-modules-bin:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:14 status half-configured libpam-modules-bin:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:14 status installed libpam-modules-bin:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:14 configure coreutils:arm64 9.1-1 <none>
2025-01-28 07:12:14 status unpacked coreutils:arm64 9.1-1
2025-01-28 07:12:14 status half-configured coreutils:arm64 9.1-1
2025-01-28 07:12:14 status installed coreutils:arm64 9.1-1
2025-01-28 07:12:14 configure util-linux:arm64 2.38.1-5+deb12u3 <none>
2025-01-28 07:12:14 status unpacked util-linux:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:14 status half-configured util-linux:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:16 status installed util-linux:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:16 configure dpkg:arm64 1.21.22 <none>
2025-01-28 07:12:16 status unpacked dpkg:arm64 1.21.22
2025-01-28 07:12:16 status half-configured dpkg:arm64 1.21.22
2025-01-28 07:12:18 status installed dpkg:arm64 1.21.22
2025-01-28 07:12:18 configure mount:arm64 2.38.1-5+deb12u3 <none>
2025-01-28 07:12:18 status unpacked mount:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:18 status half-configured mount:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:18 status installed mount:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:18 configure dash:arm64 0.5.12-2 <none>
2025-01-28 07:12:18 status unpacked dash:arm64 0.5.12-2
2025-01-28 07:12:18 status half-configured dash:arm64 0.5.12-2
2025-01-28 07:12:19 status installed dash:arm64 0.5.12-2
2025-01-28 07:12:19 configure libpam-modules:arm64 1.5.2-6+deb12u1 <none>
2025-01-28 07:12:19 status unpacked libpam-modules:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:19 status half-configured libpam-modules:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:20 status installed libpam-modules:arm64 1.5.2-6+deb12u1
2025-01-28 07:12:20 configure grep:arm64 3.8-5 <none>
2025-01-28 07:12:20 status unpacked grep:arm64 3.8-5
2025-01-28 07:12:20 status half-configured grep:arm64 3.8-5
2025-01-28 07:12:20 status installed grep:arm64 3.8-5
2025-01-28 07:12:20 configure perl-base:arm64 5.36.0-7+deb12u1 <none>
2025-01-28 07:12:20 status unpacked perl-base:arm64 5.36.0-7+deb12u1
2025-01-28 07:12:20 status half-configured perl-base:arm64 5.36.0-7+deb12u1
2025-01-28 07:12:20 status installed perl-base:arm64 5.36.0-7+deb12u1
2025-01-28 07:12:20 configure gzip:arm64 1.12-1 <none>
2025-01-28 07:12:20 status unpacked gzip:arm64 1.12-1
2025-01-28 07:12:20 status half-configured gzip:arm64 1.12-1
2025-01-28 07:12:20 status installed gzip:arm64 1.12-1
2025-01-28 07:12:20 configure passwd:arm64 1:4.13+dfsg1-1+b1 <none>
2025-01-28 07:12:20 status unpacked passwd:arm64 1:4.13+dfsg1-1+b1
2025-01-28 07:12:20 status half-configured passwd:arm64 1:4.13+dfsg1-1+b1
2025-01-28 07:12:20 status installed passwd:arm64 1:4.13+dfsg1-1+b1
2025-01-28 07:12:20 configure libpam-runtime:all 1.5.2-6+deb12u1 <none>
2025-01-28 07:12:20 status unpacked libpam-runtime:all 1.5.2-6+deb12u1
2025-01-28 07:12:20 status half-configured libpam-runtime:all 1.5.2-6+deb12u1
2025-01-28 07:12:22 status installed libpam-runtime:all 1.5.2-6+deb12u1
2025-01-28 07:12:22 configure login:arm64 1:4.13+dfsg1-1+b1 <none>
2025-01-28 07:12:22 status unpacked login:arm64 1:4.13+dfsg1-1+b1
2025-01-28 07:12:22 status half-configured login:arm64 1:4.13+dfsg1-1+b1
2025-01-28 07:12:22 status installed login:arm64 1:4.13+dfsg1-1+b1
2025-01-28 07:12:22 configure adduser:all 3.134 <none>
2025-01-28 07:12:22 status unpacked adduser:all 3.134
2025-01-28 07:12:22 status half-configured adduser:all 3.134
2025-01-28 07:12:22 status installed adduser:all 3.134
2025-01-28 07:12:22 configure apt:arm64 2.6.1 <none>
2025-01-28 07:12:22 status unpacked apt:arm64 2.6.1
2025-01-28 07:12:22 status half-configured apt:arm64 2.6.1
2025-01-28 07:12:26 status installed apt:arm64 2.6.1
2025-01-28 07:12:26 trigproc libc-bin:arm64 2.36-9+deb12u9 <none>
2025-01-28 07:12:26 status half-configured libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:26 status installed libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:30 startup archives install
2025-01-28 07:12:31 install libssl3:arm64 <none> 3.0.15-1~deb12u1
2025-01-28 07:12:31 status triggers-pending libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:31 status half-installed libssl3:arm64 3.0.15-1~deb12u1
2025-01-28 07:12:31 status unpacked libssl3:arm64 3.0.15-1~deb12u1
2025-01-28 07:12:31 configure libssl3:arm64 3.0.15-1~deb12u1 3.0.15-1~deb12u1
2025-01-28 07:12:31 status half-configured libssl3:arm64 3.0.15-1~deb12u1
2025-01-28 07:12:31 status installed libssl3:arm64 3.0.15-1~deb12u1
2025-01-28 07:12:31 trigproc libc-bin:arm64 2.36-9+deb12u9 <none>
2025-01-28 07:12:31 status half-configured libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:31 status installed libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:32 startup archives unpack
2025-01-28 07:12:32 install busybox:arm64 <none> 1:1.35.0-4+b3
2025-01-28 07:12:32 status half-installed busybox:arm64 1:1.35.0-4+b3
2025-01-28 07:12:32 status unpacked busybox:arm64 1:1.35.0-4+b3
2025-01-28 07:12:32 install busybox-static:arm64 <none> 1:1.35.0-4+b3
2025-01-28 07:12:32 status half-installed busybox-static:arm64 1:1.35.0-4+b3
2025-01-28 07:12:33 status unpacked busybox-static:arm64 1:1.35.0-4+b3
2025-01-28 07:12:33 status half-installed busybox:arm64 1:1.35.0-4+b3
2025-01-28 07:12:33 status config-files busybox:arm64 1:1.35.0-4+b3
2025-01-28 07:12:33 status not-installed busybox:arm64 <none>
2025-01-28 07:12:33 install ca-certificates:all <none> 20230311
2025-01-28 07:12:33 status half-installed ca-certificates:all 20230311
2025-01-28 07:12:33 status unpacked ca-certificates:all 20230311
2025-01-28 07:12:33 install dmsetup:arm64 <none> 2:1.02.185-2
2025-01-28 07:12:33 status half-installed dmsetup:arm64 2:1.02.185-2
2025-01-28 07:12:33 status unpacked dmsetup:arm64 2:1.02.185-2
2025-01-28 07:12:34 install libapparmor1:arm64 <none> 3.0.8-3
2025-01-28 07:12:34 status triggers-pending libc-bin:arm64 2.36-9+deb12u9
2025-01-28 07:12:34 status half-installed libapparmor1:arm64 3.0.8-3
2025-01-28 07:12:34 status unpacked libapparmor1:arm64 3.0.8-3
2025-01-28 07:12:34 install libargon2-1:arm64 <none> 0~20171227-0.3+deb12u1
2025-01-28 07:12:34 status half-installed libargon2-1:arm64 0~20171227-0.3+deb12u1
2025-01-28 07:12:34 status unpacked libargon2-1:arm64 0~20171227-0.3+deb12u1
2025-01-28 07:12:34 install libcryptsetup12:arm64 <none> 2:2.6.1-4~deb12u2
2025-01-28 07:12:34 status half-installed libcryptsetup12:arm64 2:2.6.1-4~deb12u2
2025-01-28 07:12:34 status unpacked libcryptsetup12:arm64 2:2.6.1-4~deb12u2
2025-01-28 07:12:34 install libdevmapper1.02.1:arm64 <none> 2:1.02.185-2
2025-01-28 07:12:34 status half-installed libdevmapper1.02.1:arm64 2:1.02.185-2
2025-01-28 07:12:35 status unpacked libdevmapper1.02.1:arm64 2:1.02.185-2
2025-01-28 07:12:35 install libfdisk1:arm64 <none> 2.38.1-5+deb12u3
2025-01-28 07:12:35 status half-installed libfdisk1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:35 status unpacked libfdisk1:arm64 2.38.1-5+deb12u3
2025-01-28 07:12:35 install libip4tc2:arm64 <none> 1.8.9-2
2025-01-28 07:12:35 status half-installed libip4tc2:arm64 1.8.9-2
2025-01-28 07:12:35 status unpacked libip4tc2:arm64 1.8.9-2
2025-01-28 07:12:35 install libjson-c5:arm64 <none> 0.16-2
2025-01-28 07:12:35 status half-installed libjson-c5:arm64 0.16-2
2025-01-28 07:12:35 status unpacked libjson-c5:arm64 0.16-2
2025-01-28 07:12:36 install libkmod2:arm64 <none> 30+20221128-1
2025-01-28 07:12:36 status half-installed libkmod2:arm64 30+20221128-1
2025-01-28 07:12:36 status unpacked libkmod2:arm64 30+20221128-1
2025-01-28 07:12:36 install libpsl5:arm64 <none> 0.21.2-1
2025-01-28 07:12:36 status half-installed libpsl5:arm64 0.21.2-1
2025-01-28 07:12:36 status unpacked libpsl5:arm64 0.21.2-1
2025-01-28 07:12:36 install libsystemd-shared:arm64 <none> 252.33-1~deb12u1
2025-01-28 07:12:36 status half-installed libsystemd-shared:arm64 252.33-1~deb12u1
2025-01-28 07:12:37 status unpacked libsystemd-shared:arm64 252.33-1~deb12u1
2025-01-28 07:12:37 install openssl:arm64 <none> 3.0.15-1~deb12u1
2025-01-28 07:12:37 status half-installed openssl:arm64 3.0.15-1~deb12u1
2025-01-28 07:12:38 status unpacked openssl:arm64 3.0.15-1~deb12u1
2025-01-28 07:12:38 install systemd:arm64 <none> 252.33-1~deb12u1
2025-01-28 07:12:38 status half-installed systemd:arm64 252.33-1~deb12u1
2025-01-28 07:12:40 status unpacked systemd:arm64 252.33-1~deb12u1
2025-01-28 07:12:40 install wget:arm64 <none> 1.21.3-1+b1
